year	paper-Name	journal	author-name
2010	VizWiz: nearly real-time answers to visual questions	UIST (User Interface)	Samual White
2010	VizWiz: nearly real-time answers to visual questions	UIST (User Interface)	Tom Yeh
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Nicolas Villar
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Shahram Izadi
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Dan Rosenfeld
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Hrvoje Benko
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	John Helmes
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Jonathan Westhues
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Steve Hodges
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Eyal Ofek
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Alex Butler
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Xiang Cao
2009	Mouse 2.0: Multi-touch meets the Mouse	UIST (User Interface)	Billy Chen
2008	Bringing Physics to the Surface	UIST (User Interface)	Andrew D. Wilson
2008	Bringing Physics to the Surface	UIST (User Interface)	Shahram Izadi
2008	Bringing Physics to the Surface	UIST (User Interface)	Otmar Hilliges
2008	Bringing Physics to the Surface	UIST (User Interface)	Armando Garcia-Mendoza
2008	Bringing Physics to the Surface	UIST (User Interface)	David Kirk
2007	ThinSight: Versatile Multi-touch Sensing for Thin Form-factor Displays	UIST (User Interface)	Steve Hodges
2007	ThinSight: Versatile Multi-touch Sensing for Thin Form-factor Displays	UIST (User Interface)	Shahram Izadi
2007	ThinSight: Versatile Multi-touch Sensing for Thin Form-factor Displays	UIST (User Interface)	Alex Butler
2007	ThinSight: Versatile Multi-touch Sensing for Thin Form-factor Displays	UIST (User Interface)	Alban Rrustemi
2007	ThinSight: Versatile Multi-touch Sensing for Thin Form-factor Displays	UIST (User Interface)	Bill Buxton
2006	Reflective Physical Prototyping through Integrated Design, Test, and Analysis	UIST (User Interface)	Björn Hartmann
2006	Reflective Physical Prototyping through Integrated Design, Test, and Analysis	UIST (User Interface)	Scott Klemmer
2006	Reflective Physical Prototyping through Integrated Design, Test, and Analysis	UIST (User Interface)	Michael Bernstein
2006	Reflective Physical Prototyping through Integrated Design, Test, and Analysis	UIST (User Interface)	Leith Abdulla
2006	Reflective Physical Prototyping through Integrated Design, Test, and Analysis	UIST (User Interface)	Brandon Burr
2006	Reflective Physical Prototyping through Integrated Design, Test, and Analysis	UIST (User Interface)	Avi Robinson-Mosher
2006	Reflective Physical Prototyping through Integrated Design, Test, and Analysis	UIST (User Interface)	Jennifer Gee
2005	Automation and Customization of Rendered Web Pages	UIST (User Interface)	Michael Bolin
2005	Automation and Customization of Rendered Web Pages	UIST (User Interface)	Matthew Webber
2005	Automation and Customization of Rendered Web Pages	UIST (User Interface)	Philip Rha
2005	Automation and Customization of Rendered Web Pages	UIST (User Interface)	Tom Wilson
2005	Automation and Customization of Rendered Web Pages	UIST (User Interface)	Robert C. Miller
2004	Multi-Finger Gestural Interaction with 3D Volumetric Displays	UIST (User Interface)	Tovi Grossman
2004	Multi-Finger Gestural Interaction with 3D Volumetric Displays	UIST (User Interface)	Daniel Wigdor
2004	Multi-Finger Gestural Interaction with 3D Volumetric Displays	UIST (User Interface)	Ravin Balakrishnan
2004	CrossY: A Crossing-Based Drawing Application	UIST (User Interface)	Georg Apitz & François Guimbretière
2003	Perceptually-Supported Image Editing of Text and Graphics	UIST (User Interface)	Eric Saund
2003	Perceptually-Supported Image Editing of Text and Graphics	UIST (User Interface)	David Fleet
2003	Perceptually-Supported Image Editing of Text and Graphics	UIST (User Interface)	Daniel Larner
2003	Perceptually-Supported Image Editing of Text and Graphics	UIST (User Interface)	James Mahoney
2002	Clothing Manipulation	UIST (User Interface)	Takeo Igarashi
2002	Clothing Manipulation	UIST (User Interface)	John F. Hughes
2001	Phidgets: Easy Development of Physical Interfaces through Physical Widgets	UIST (User Interface)	Saul Greenberg & Chester Fitchett
2000	Sensing Techniques for Mobile Interaction	UIST (User Interface)	Ken Hinckley
2000	Sensing Techniques for Mobile Interaction	UIST (User Interface)	Jeff Pierce
2000	Sensing Techniques for Mobile Interaction	UIST (User Interface)	Mike Sinclair
2000	Sensing Techniques for Mobile Interaction	UIST (User Interface)	Eric Horvitz
1996	Indigo: A Local Propagation Algorithm for Inequality Constraints	UIST (User Interface)	Alan Borning
1996	Indigo: A Local Propagation Algorithm for Inequality Constraints	UIST (User Interface)	Richard Anderson
1996	Indigo: A Local Propagation Algorithm for Inequality Constraints	UIST (User Interface)	Bjorn Freeman-Benson
2021	Scaling Attributed Network Embedding to Massive Graphs	VLDB (Databases)	Renchi Yang
2021	Scaling Attributed Network Embedding to Massive Graphs	VLDB (Databases)	Jieming Shi
2021	Scaling Attributed Network Embedding to Massive Graphs	VLDB (Databases)	Xiaokui Xiao
2021	Scaling Attributed Network Embedding to Massive Graphs	VLDB (Databases)	Yin Yang
2021	Scaling Attributed Network Embedding to Massive Graphs	VLDB (Databases)	Juncheng Liu
2021	Scaling Attributed Network Embedding to Massive Graphs	VLDB (Databases)	Sourav S Bhowmick
2020	Opportunities for optimism in contended main-memory multicore transactions	VLDB (Databases)	Yihe Huang
2020	Opportunities for optimism in contended main-memory multicore transactions	VLDB (Databases)	William Qian
2020	Opportunities for optimism in contended main-memory multicore transactions	VLDB (Databases)	Eddie Kohler
2020	Opportunities for optimism in contended main-memory multicore transactions	VLDB (Databases)	Barbara Liskov
2020	Opportunities for optimism in contended main-memory multicore transactions	VLDB (Databases)	Liuba Shrira
2019	Fine-Grained, Secure and Efficient Data Provenance for Blockchain	VLDB (Databases)	Pingcheng Ruan
2019	Fine-Grained, Secure and Efficient Data Provenance for Blockchain	VLDB (Databases)	Gang Chen
2019	Fine-Grained, Secure and Efficient Data Provenance for Blockchain	VLDB (Databases)	Tien Tuan Anh Dinh
2019	Fine-Grained, Secure and Efficient Data Provenance for Blockchain	VLDB (Databases)	Qian Lin
2019	Fine-Grained, Secure and Efficient Data Provenance for Blockchain	VLDB (Databases)	Beng Chin Ooi
2018	The Ubiquity of Large Graphs and Surprising Challenges of Graph Processing: Extended Survey	VLDB (Databases)	Siddhartha Sahu
2018	The Ubiquity of Large Graphs and Surprising Challenges of Graph Processing: Extended Survey	VLDB (Databases)	Amine Mhedhbi
2018	The Ubiquity of Large Graphs and Surprising Challenges of Graph Processing: Extended Survey	VLDB (Databases)	Semih Salihoglu
2018	The Ubiquity of Large Graphs and Surprising Challenges of Graph Processing: Extended Survey	VLDB (Databases)	Jimmy Lin
2018	The Ubiquity of Large Graphs and Surprising Challenges of Graph Processing: Extended Survey	VLDB (Databases)	M. Tamer Özsu
2017	Provenance for Natural Language Queries	VLDB (Databases)	Daniel Deutch
2017	Provenance for Natural Language Queries	VLDB (Databases)	Nave Frost
2017	Provenance for Natural Language Queries	VLDB (Databases)	Amir Gilad
2016	Compressed Linear Algebra for Large-Scale Machine Learning	VLDB (Databases)	Ahmed Elgohary
2016	Compressed Linear Algebra for Large-Scale Machine Learning	VLDB (Databases)	Matthias Boehm
2016	Compressed Linear Algebra for Large-Scale Machine Learning	VLDB (Databases)	Peter Haas
2016	Compressed Linear Algebra for Large-Scale Machine Learning	VLDB (Databases)	Fred Reiss
2016	Compressed Linear Algebra for Large-Scale Machine Learning	VLDB (Databases)	Berthold Reinwald
2015	Constructing an interactive natural language interface for relational databases	VLDB (Databases)	Fei Li & H. V. Jagadish
2014	The Uncracked Pieces in Database Cracking	VLDB (Databases)	Felix Martin Schuhknecht
2014	The Uncracked Pieces in Database Cracking	VLDB (Databases)	Alekh Jindal
2014	The Uncracked Pieces in Database Cracking	VLDB (Databases)	Jens Dittrich
2014	epiC: an Extensible and Scalable System for Processing Big Data	VLDB (Databases)	Dawei Jiang
2014	epiC: an Extensible and Scalable System for Processing Big Data	VLDB (Databases)	Gang Chen
2014	epiC: an Extensible and Scalable System for Processing Big Data	VLDB (Databases)	Beng Chin Ooi
2014	epiC: an Extensible and Scalable System for Processing Big Data	VLDB (Databases)	Kian-Lee Tan
2014	epiC: an Extensible and Scalable System for Processing Big Data	VLDB (Databases)	Sai Wu
2014	M4: A Visualization-Oriented Time Series Data Aggregation	VLDB (Databases)	Uwe Jugel
2014	M4: A Visualization-Oriented Time Series Data Aggregation	VLDB (Databases)	Zbigniew Jerzak
2014	M4: A Visualization-Oriented Time Series Data Aggregation	VLDB (Databases)	Gregor Hackenbroich
2014	M4: A Visualization-Oriented Time Series Data Aggregation	VLDB (Databases)	Volker Markl
2014	Building Efficient Query Engines in a High-Level Language	VLDB (Databases)	Yannis Klonatos
2014	Building Efficient Query Engines in a High-Level Language	VLDB (Databases)	Christoph Koch
2014	Building Efficient Query Engines in a High-Level Language	VLDB (Databases)	Tiark Rompf
2014	Building Efficient Query Engines in a High-Level Language	VLDB (Databases)	Hassan Chaf
2014	On k-Path Covers and their Applications	VLDB (Databases)	Stefan Funke
2014	On k-Path Covers and their Applications	VLDB (Databases)	André Nusser
2014	On k-Path Covers and their Applications	VLDB (Databases)	Sabine Storandt
2013	DisC Diversity: Result Diversification based on Dissimilarity and Coverage	VLDB (Databases)	Marina Drosou & Evaggelia Pitoura
2012	Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification	VLDB (Databases)	Albert Angel
2012	Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification	VLDB (Databases)	Nick Koudas
2012	Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification	VLDB (Databases)	Nikos Sarkas
2012	Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification	VLDB (Databases)	Divesh Srivastava
2011	RemusDB: Transparent High-Availability for Database Systems	VLDB (Databases)	Umar Farooq Minhas
2011	RemusDB: Transparent High-Availability for Database Systems	VLDB (Databases)	Shriram Rajagopalan
2011	RemusDB: Transparent High-Availability for Database Systems	VLDB (Databases)	Brendan Cully
2011	RemusDB: Transparent High-Availability for Database Systems	VLDB (Databases)	Ashraf Aboulnaga
2011	RemusDB: Transparent High-Availability for Database Systems	VLDB (Databases)	Ken Salem
2011	RemusDB: Transparent High-Availability for Database Systems	VLDB (Databases)	Andrew Warfield
2010	Towards Certain Fixes with Editing Rules and Master Data	VLDB (Databases)	Shuai Ma
2010	Towards Certain Fixes with Editing Rules and Master Data	VLDB (Databases)	Wenfei Fan
2010	Towards Certain Fixes with Editing Rules and Master Data	VLDB (Databases)	Jianzhong Li
2010	Towards Certain Fixes with Editing Rules and Master Data	VLDB (Databases)	Wenyuan Yu
2010	Towards Certain Fixes with Editing Rules and Master Data	VLDB (Databases)	Nan Tang
2009	A Unified Approach to Ranking in Probabilistic Databases	VLDB (Databases)	Jian Li
2009	A Unified Approach to Ranking in Probabilistic Databases	VLDB (Databases)	Barna Saha
2009	A Unified Approach to Ranking in Probabilistic Databases	VLDB (Databases)	Amol Deshpande
2008	Finding Frequent Items in Data Streams	VLDB (Databases)	Graham Cormode & Marios Hadjieleftheriou
2008	Constrained Physical Design Tuning	VLDB (Databases)	Nicolas Bruno & Surajit Chaudhuri
2007	Scalable Semantic Web Data Management Using Vertical Partitioning	VLDB (Databases)	Daniel J. Abadi
2007	Scalable Semantic Web Data Management Using Vertical Partitioning	VLDB (Databases)	Adam Marcus
2007	Scalable Semantic Web Data Management Using Vertical Partitioning	VLDB (Databases)	Samuel R. Madden
2007	Scalable Semantic Web Data Management Using Vertical Partitioning	VLDB (Databases)	Kate Hollenbach
2006	Trustworthy Keyword Search for Regulatory-Compliant Records Retention	VLDB (Databases)	Soumyadeb Mitra
2006	Trustworthy Keyword Search for Regulatory-Compliant Records Retention	VLDB (Databases)	Windsor W. Hsu
2006	Trustworthy Keyword Search for Regulatory-Compliant Records Retention	VLDB (Databases)	Marianne Winslett
2005	Cache-conscious Frequent Pattern Mining on a Modern Processor	VLDB (Databases)	Amol Ghoting
2005	Cache-conscious Frequent Pattern Mining on a Modern Processor	VLDB (Databases)	Gregory Buehrer
2005	Cache-conscious Frequent Pattern Mining on a Modern Processor	VLDB (Databases)	Srinivasan Parthasarathy
2005	Cache-conscious Frequent Pattern Mining on a Modern Processor	VLDB (Databases)	Daehyun Kim
2005	Cache-conscious Frequent Pattern Mining on a Modern Processor	VLDB (Databases)	Anthony D. Nguyen
2005	Cache-conscious Frequent Pattern Mining on a Modern Processor	VLDB (Databases)	Yen-Kuang Chen
2005	Cache-conscious Frequent Pattern Mining on a Modern Processor	VLDB (Databases)	Pradeep Dubey
2004	Model-Driven Data Acquisition in Sensor Networks	VLDB (Databases)	Amol Deshpande
2004	Model-Driven Data Acquisition in Sensor Networks	VLDB (Databases)	Carlos Guestrin
2004	Model-Driven Data Acquisition in Sensor Networks	VLDB (Databases)	Samuel R. Madden
2004	Model-Driven Data Acquisition in Sensor Networks	VLDB (Databases)	Joseph M. Hellerstein
2004	Model-Driven Data Acquisition in Sensor Networks	VLDB (Databases)	Wei Hong
2001	Weaving Relations for Cache Performance	VLDB (Databases)	Anastassia Ailamaki
2001	Weaving Relations for Cache Performance	VLDB (Databases)	David J. DeWitt
2001	Weaving Relations for Cache Performance	VLDB (Databases)	Mark D. Hill
2001	Weaving Relations for Cache Performance	VLDB (Databases)	Marios Skounakis
1997	Integrating Reliable Memory in Databases	VLDB (Databases)	Wee Teck Ng & Peter M. Chen
2021	Towards Facilitating Empathic Conversations in Online Mental Health Support: A Reinforcement Learning Approach	WWW (World Wide Web)	Ashish Sharma
2021	Towards Facilitating Empathic Conversations in Online Mental Health Support: A Reinforcement Learning Approach	WWW (World Wide Web)	Inna W. Lin
2021	Towards Facilitating Empathic Conversations in Online Mental Health Support: A Reinforcement Learning Approach	WWW (World Wide Web)	Adam S. Miner
2021	Towards Facilitating Empathic Conversations in Online Mental Health Support: A Reinforcement Learning Approach	WWW (World Wide Web)	David C. Atkins
2021	Towards Facilitating Empathic Conversations in Online Mental Health Support: A Reinforcement Learning Approach	WWW (World Wide Web)	Tim Althoff
2020	Open Intent Extraction from Natural Language Interactions	WWW (World Wide Web)	Nikhita Vedula
2020	Open Intent Extraction from Natural Language Interactions	WWW (World Wide Web)	Nedim Lipka
2020	Open Intent Extraction from Natural Language Interactions	WWW (World Wide Web)	Pranav Maneriker
2020	Open Intent Extraction from Natural Language Interactions	WWW (World Wide Web)	Srinivasan Parthasarathy
2019	Emoji-Powered Representation Learning for Cross-Lingual Sentiment Classification	WWW (World Wide Web)	Zhenpeng Chen
2019	Emoji-Powered Representation Learning for Cross-Lingual Sentiment Classification	WWW (World Wide Web)	Ziniu Hu
2019	Emoji-Powered Representation Learning for Cross-Lingual Sentiment Classification	WWW (World Wide Web)	Xuan Lu
2019	Emoji-Powered Representation Learning for Cross-Lingual Sentiment Classification	WWW (World Wide Web)	Qiaozhu Mei
